lookback,batchsize,updates,threshold,numfilters1,numfilters2,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
20,23,5,0,16,24,0.109475266,0.336805157,0.366872539,0.046296594
20,23,5,0.1,12,20,0.115114857,0.313187561,0.41254661,0.046461863
20,23,5,0.1,12,22,0.252711585,0.443056053,0.655540765,0.046021653
20,23,5,0.1,12,24,0.109281914,0.344508067,0.235931897,0.046465642
20,23,5,0.1,14,20,0.125118102,0.312202467,0.300822445,0.046581628
20,23,5,0.1,14,22,0.111686786,0.34156868,0.302022192,0.047018503
20,23,5,0.1,14,24,0.107587717,0.336226733,0.315590332,0.047040077
20,23,5,0.1,16,20,0.183323932,0.391492382,0.453699207,0.047558964
20,23,5,0.1,16,22,0.107871771,0.331044247,0.311579616,0.047250316
20,23,5,0.1,16,24,0.109475266,0.336805157,0.358405114,0.046924646
20,23,5,0.15,12,20,0.115114857,0.313187561,0.267349628,0.047980333
20,23,5,0.15,12,22,0.252711585,0.443056053,0.2565392,0.047315297
20,23,5,0.15,12,24,0.109281914,0.344508067,0.257010608,0.048029925
20,23,5,0.15,14,20,0.125118102,0.312202467,0.29363437,0.047726296
20,23,5,0.15,14,22,0.111686786,0.34156868,0.267887763,0.047896218
20,23,5,0.15,14,24,0.107587717,0.336226733,0.41986441,0.047279425
20,23,5,0.15,16,20,0.183323932,0.391492382,0.483855593,0.046946313
20,23,5,0.15,16,22,0.107871771,0.331044247,0.222578918,0.049253658
20,23,5,0.15,16,24,0.109475266,0.336805157,0.315199897,0.046780735
20,23,5,0.2,12,20,0.115114857,0.313187561,0.270068419,0.047940843
20,23,5,0.2,12,22,0.252711585,0.443056053,0.301725841,0.047414932
20,23,5,0.2,12,24,0.109281914,0.344508067,0.346854929,0.048120764
20,23,5,0.2,14,20,0.125118102,0.312202467,0.27111388,0.048929654
20,23,5,0.2,14,22,0.111686786,0.34156868,0.291247067,0.049191412
20,23,5,0.2,14,24,0.107587717,0.336226733,0.519564813,0.048052169
20,23,5,0.2,16,20,0.183323932,0.391492382,0.316056969,0.048318808
20,23,5,0.2,16,22,0.107871771,0.331044247,0.311027786,0.047849248
20,23,5,0.2,16,24,0.109475266,0.336805157,0.238285611,0.049291994
20,23,6,0,12,20,0.115114857,0.313187561,0.329059516,0.055589532
20,23,6,0,12,22,0.252711585,0.443056053,0.356311851,0.056344104
20,23,6,0,12,24,0.109281914,0.344508067,0.356000692,0.065895482
20,23,6,0,14,20,0.125118102,0.312202467,0.430958753,0.060400024
20,23,6,0,14,22,0.111686786,0.34156868,0.239247807,0.064867962
20,23,6,0,14,24,0.107587717,0.336226733,0.401167969,0.063604523
20,23,6,0,16,20,0.183323932,0.391492382,0.294123829,0.06443707
20,23,6,0,16,22,0.107871771,0.331044247,0.363723381,0.060718448
20,23,6,0,16,24,0.109475266,0.336805157,0.223116403,0.061594927
20,23,6,0.1,12,20,0.115114857,0.313187561,0.318120508,0.059257154
20,23,6,0.1,12,22,0.252711585,0.443056053,0.307728317,0.05852149
20,23,6,0.1,12,24,0.109281914,0.344508067,0.365066777,0.059750441
20,23,6,0.1,14,20,0.125118102,0.312202467,0.252223991,0.057329224
20,23,6,0.1,14,22,0.111686786,0.34156868,0.277677358,0.056588842
20,23,6,0.1,14,24,0.107587717,0.336226733,0.505167304,0.064571682
20,23,6,0.1,16,20,0.183323932,0.391492382,0.284338992,0.060429408
20,23,6,0.1,16,22,0.107871771,0.331044247,0.363723381,0.069984604
20,23,6,0.1,16,24,0.109475266,0.336805157,0.281866068,0.058510891
20,23,6,0.15,12,20,0.115114857,0.313187561,0.294854226,0.058038368
20,23,6,0.15,12,22,0.252711585,0.443056053,0.443449676,0.057480543
20,23,6,0.15,12,24,0.109281914,0.344508067,0.290854128,0.057514816
20,23,6,0.15,14,20,0.125118102,0.312202467,0.324133895,0.057893471
20,23,6,0.15,14,22,0.111686786,0.34156868,0.255228058,0.058041833
20,23,6,0.15,14,24,0.107587717,0.336226733,0.3524004,0.057124736
20,23,6,0.15,16,20,0.183323932,0.391492382,0.26346255,0.057125924
20,23,6,0.15,16,22,0.107871771,0.331044247,0.441461622,0.056197989
20,23,6,0.15,16,24,0.109475266,0.336805157,0.222388235,0.057517049
20,23,6,0.2,12,20,0.115114857,0.313187561,0.313763699,0.05844892
20,23,6,0.2,12,22,0.252711585,0.443056053,0.301109932,0.057920656
20,23,6,0.2,12,24,0.109281914,0.344508067,0.278408974,0.056845898
20,23,6,0.2,14,20,0.125118102,0.312202467,0.335721324,0.059611833
20,23,6,0.2,14,22,0.111686786,0.34156868,0.229039407,0.061934682
20,23,6,0.2,14,24,0.107587717,0.336226733,0.356131821,0.060046325
20,23,6,0.2,16,20,0.183323932,0.391492382,0.276575322,0.060377025
20,23,6,0.2,16,22,0.107871771,0.331044247,0.317053991,0.060071905
20,23,6,0.2,16,24,0.109475266,0.336805157,0.269497553,0.060182798
20,23,7,0,12,20,0.115114857,0.313187561,0.258085213,0.067786219
20,23,7,0,12,22,0.252711585,0.443056053,0.261344679,0.067507248
20,23,7,0,12,24,0.109281914,0.344508067,0.315779298,0.072474132
20,23,7,0,14,20,0.125118102,0.312202467,0.330297814,0.072156364
20,23,7,0,14,22,0.111686786,0.34156868,0.303575545,0.072605529
20,23,7,0,14,24,0.107587717,0.336226733,0.307107261,0.072243744
20,23,7,0,16,20,0.183323932,0.391492382,0.320097845,0.071436047
20,23,7,0,16,22,0.107871771,0.331044247,0.235482236,0.07128604
20,23,7,0,16,24,0.109475266,0.336805157,0.234231597,0.071440741
20,23,7,0.1,12,20,0.115114857,0.313187561,0.263328777,0.062416275
20,23,7,0.1,12,22,0.252711585,0.443056053,0.306951746,0.062992763
20,23,7,0.1,12,24,0.109281914,0.344508067,0.250575244,0.063842057
20,23,7,0.1,14,20,0.125118102,0.312202467,0.29284203,0.064506931
20,23,7,0.1,14,22,0.111686786,0.34156868,0.258463841,0.064639974
20,23,7,0.1,14,24,0.107587717,0.336226733,0.27616736,0.063148801
20,23,7,0.1,16,20,0.183323932,0.391492382,0.262085195,0.064014001
20,23,7,0.1,16,22,0.107871771,0.331044247,0.256877543,0.064448998
20,23,7,0.1,16,24,0.109475266,0.336805157,0.253091495,0.064492781
20,23,7,0.15,12,20,0.115114857,0.313187561,0.265356673,0.064642586
20,23,7,0.15,12,22,0.252711585,0.443056053,0.323658786,0.063866951
20,23,7,0.15,12,24,0.109281914,0.344508067,0.29826248,0.064154966
20,23,7,0.15,14,20,0.125118102,0.312202467,0.406474276,0.064695351
20,23,7,0.15,14,22,0.111686786,0.34156868,0.370938779,0.064672364
20,23,7,0.15,14,24,0.107587717,0.336226733,0.263751483,0.064838003
20,23,7,0.15,16,20,0.183323932,0.391492382,0.535102635,0.064714809
20,23,7,0.15,16,22,0.107871771,0.331044247,0.243631701,0.064308664
20,23,7,0.15,16,24,0.109475266,0.336805157,0.219139625,0.063254732
20,23,7,0.2,12,20,0.115114857,0.313187561,0.232995819,0.065687094
20,23,7,0.2,12,22,0.252711585,0.443056053,0.300781256,0.06582513
20,23,7,0.2,12,24,0.109281914,0.344508067,0.232294458,0.067644652
20,23,7,0.2,14,20,0.125118102,0.312202467,0.310574415,0.067765934
20,23,7,0.2,14,22,0.111686786,0.34156868,0.234052802,0.067275015
20,23,7,0.2,14,24,0.107587717,0.336226733,0.243725747,0.066300066
20,23,7,0.2,16,20,0.183323932,0.391492382,0.243278247,0.067733147
20,23,7,0.2,16,22,0.107871771,0.331044247,0.250754909,0.067390286
20,23,7,0.2,16,24,0.109475266,0.336805157,0.231144366,0.067287311
20,25,5,0,12,20,0.127784726,0.322307894,0.332554601,0.047751564
20,25,5,0,12,22,0.118042865,0.342068456,0.285157563,0.047618627
20,25,5,0,12,24,0.113532832,0.3487491,0.607044903,0.047771606
20,25,5,0,14,20,0.11970416,0.341030722,0.346959692,0.048204698
20,25,5,0,14,22,0.111886373,0.343973025,0.343625453,0.04931894
20,25,5,0,14,24,0.125665984,0.321829003,0.249209336,0.04878173
20,25,5,0,16,20,0.129707206,0.345055271,0.319381222,0.048357332
20,25,5,0,16,22,0.149496234,0.344224813,0.365179296,0.048676814
20,25,5,0,16,24,0.136337534,0.32831144,0.224967775,0.048331777
20,25,5,0.1,12,20,0.127784726,0.322307894,0.383364268,0.047706391
20,25,5,0.1,12,22,0.118042865,0.342068456,0.413242785,0.047788835
20,25,5,0.1,12,24,0.113532832,0.3487491,0.288521695,0.048514613
20,25,5,0.1,14,20,0.11970416,0.341030722,0.262506243,0.049221608
20,25,5,0.1,14,22,0.111886373,0.343973025,0.298800137,0.049170712
20,25,5,0.1,14,24,0.125665984,0.321829003,0.397906787,0.048732719
20,25,5,0.1,16,20,0.129707206,0.345055271,0.247614336,0.048842117
20,25,5,0.1,16,22,0.149496234,0.344224813,0.424516031,0.047991826
20,25,5,0.1,16,24,0.136337534,0.32831144,0.216121534,0.049290014
20,25,5,0.15,12,20,0.127784726,0.322307894,0.220386133,0.051051962
20,25,5,0.15,12,22,0.118042865,0.342068456,0.321072105,0.048187139
20,25,5,0.15,12,24,0.113532832,0.3487491,0.216697825,0.049290905
20,25,5,0.15,14,20,0.11970416,0.341030722,0.299675137,0.048476685
20,25,5,0.15,14,22,0.111886373,0.343973025,0.910327799,0.048542575
20,25,5,0.15,14,24,0.125665984,0.321829003,0.26525316,0.049325455
20,25,5,0.15,16,20,0.129707206,0.345055271,0.255014314,0.048819007
20,25,5,0.15,16,22,0.149496234,0.344224813,0.263040617,0.048730596
20,25,5,0.15,16,24,0.136337534,0.32831144,0.258477785,0.048241919
20,25,5,0.2,12,20,0.127784726,0.322307894,0.334040227,0.047971134
20,25,5,0.2,12,22,0.118042865,0.342068456,0.375417354,0.048168474
20,25,5,0.2,12,24,0.113532832,0.3487491,0.26919789,0.049007817
20,25,5,0.2,14,20,0.11970416,0.341030722,0.372954854,0.048755411
20,25,5,0.2,14,22,0.111886373,0.343973025,0.284387736,0.049004353
20,25,5,0.2,14,24,0.125665984,0.321829003,0.257629296,0.049616756
20,25,5,0.2,16,20,0.129707206,0.345055271,0.236222768,0.049841607
20,25,5,0.2,16,22,0.149496234,0.344224813,0.349519145,0.04832251
20,25,5,0.2,16,24,0.136337534,0.32831144,0.276762642,0.048959842
20,25,6,0,12,20,0.127784726,0.322307894,0.287243681,0.056504192
20,25,6,0,12,22,0.118042865,0.342068456,0.304209937,0.056300492
20,25,6,0,12,24,0.113532832,0.3487491,0.345465145,0.055955721
20,25,6,0,14,20,0.11970416,0.341030722,0.281947369,0.056873862
20,25,6,0,14,22,0.111886373,0.343973025,0.257834526,0.057147613
20,25,6,0,14,24,0.125665984,0.321829003,0.384534342,0.056646573
20,25,6,0,16,20,0.129707206,0.345055271,0.247102305,0.056571175
20,25,6,0,16,22,0.149496234,0.344224813,0.344300109,0.056727275
20,25,6,0,16,24,0.136337534,0.32831144,0.272604925,0.05572003
20,25,6,0.1,12,20,0.127784726,0.322307894,0.251921526,0.062805536
20,25,6,0.1,12,22,0.118042865,0.342068456,0.27769738,0.055983153
20,25,6,0.1,12,24,0.113532832,0.3487491,0.261525152,0.061994297
20,25,6,0.1,14,20,0.11970416,0.341030722,0.24920038,0.05632404
20,25,6,0.1,14,22,0.111886373,0.343973025,0.243191803,0.056630957
20,25,6,0.1,14,24,0.125665984,0.321829003,0.29427464,0.056400001
20,25,6,0.1,16,20,0.129707206,0.345055271,0.234441594,0.063455381
20,25,6,0.1,16,22,0.149496234,0.344224813,0.223375729,0.05644813
20,25,6,0.1,16,24,0.136337534,0.32831144,0.237185076,0.062966375
20,25,6,0.15,12,20,0.127784726,0.322307894,0.224363151,0.063596199
20,25,6,0.15,12,22,0.118042865,0.342068456,0.350516734,0.056257742
20,25,6,0.15,12,24,0.113532832,0.3487491,0.40365361,0.06245785
20,25,6,0.15,14,20,0.11970416,0.341030722,0.435336658,0.056422143
20,25,6,0.15,14,22,0.111886373,0.343973025,0.240591233,0.057365694
20,25,6,0.15,14,24,0.125665984,0.321829003,0.313131799,0.056657365
20,25,6,0.15,16,20,0.129707206,0.345055271,0.282699335,0.063407254
20,25,6,0.15,16,22,0.149496234,0.344224813,0.266508963,0.056947884
20,25,6,0.15,16,24,0.136337534,0.32831144,0.221056861,0.062632273
20,25,6,0.2,12,20,0.127784726,0.322307894,0.340903952,0.056489808
20,25,6,0.2,12,22,0.118042865,0.342068456,0.329103392,0.057597347
20,25,6,0.2,12,24,0.113532832,0.3487491,0.372703251,0.056657995
20,25,6,0.2,14,20,0.11970416,0.341030722,0.337631396,0.057772914
20,25,6,0.2,14,22,0.111886373,0.343973025,0.239738315,0.057634122
20,25,6,0.2,14,24,0.125665984,0.321829003,0.23152435,0.058653753
20,25,6,0.2,16,20,0.129707206,0.345055271,0.231120549,0.057868993
20,25,6,0.2,16,22,0.149496234,0.344224813,0.236439083,0.058086325
20,25,6,0.2,16,24,0.136337534,0.32831144,0.332985975,0.056529193
20,25,7,0,12,20,0.127784726,0.322307894,0.236337393,0.065472024
20,25,7,0,12,22,0.118042865,0.342068456,0.253676305,0.064824059
20,25,7,0,12,24,0.113532832,0.3487491,0.216719584,0.064580373
20,25,7,0,14,20,0.11970416,0.341030722,0.270030666,0.065000127
20,25,7,0,14,22,0.111886373,0.343973025,0.240534043,0.065040379
20,25,7,0,14,24,0.125665984,0.321829003,0.288738035,0.065324639
20,25,7,0,16,20,0.129707206,0.345055271,0.299765787,0.066504539
20,25,7,0,16,22,0.149496234,0.344224813,0.25214684,0.06738634
20,25,7,0,16,24,0.136337534,0.32831144,0.21317557,0.067521849
20,25,7,0.1,12,20,0.127784726,0.322307894,0.363809113,0.067039671
20,25,7,0.1,12,22,0.118042865,0.342068456,0.418707883,0.065724425
20,25,7,0.1,12,24,0.113532832,0.3487491,0.226694972,0.066060209
20,25,7,0.1,14,20,0.11970416,0.341030722,0.273709317,0.066175385
20,25,7,0.1,14,22,0.111886373,0.343973025,0.286071482,0.065504755
20,25,7,0.1,14,24,0.125665984,0.321829003,0.240510967,0.065674441
20,25,7,0.1,16,20,0.129707206,0.345055271,0.350553787,0.064788195
20,25,7,0.1,16,22,0.149496234,0.344224813,0.235360017,0.064904487
20,25,7,0.1,16,24,0.136337534,0.32831144,0.355437025,0.06521582
20,25,7,0.15,12,20,0.127784726,0.322307894,0.240476979,0.06741284
20,25,7,0.15,12,22,0.118042865,0.342068456,0.301952583,0.06740346
20,25,7,0.15,12,24,0.113532832,0.3487491,0.382935086,0.065728217
20,25,7,0.15,14,20,0.11970416,0.341030722,0.314019332,0.065532064
20,25,7,0.15,14,22,0.111886373,0.343973025,0.256638857,0.065670657
20,25,7,0.15,14,24,0.125665984,0.321829003,0.31643193,0.066691589
20,25,7,0.15,16,20,0.129707206,0.345055271,0.303608155,0.067238382
20,25,7,0.15,16,22,0.149496234,0.344224813,0.22267412,0.067256296
20,25,7,0.15,16,24,0.136337534,0.32831144,0.222167596,0.066322076
20,25,7,0.2,12,20,0.127784726,0.322307894,0.296617222,0.066659872
20,25,7,0.2,12,22,0.118042865,0.342068456,0.307036302,0.064926363
20,25,7,0.2,12,24,0.113532832,0.3487491,0.250568517,0.067913113
20,25,7,0.2,14,20,0.11970416,0.341030722,0.2900245,0.06619623
20,25,7,0.2,14,22,0.111886373,0.343973025,0.26821989,0.065916598
20,25,7,0.2,14,24,0.125665984,0.321829003,0.327031953,0.065914789
20,25,7,0.2,16,20,0.129707206,0.345055271,0.23225618,0.066767072
20,25,7,0.2,16,22,0.149496234,0.344224813,0.408289075,0.066019818
20,25,7,0.2,16,24,0.136337534,0.32831144,0.321825411,0.06544255
20,27,5,0,12,20,0.16696832,0.326420952,0.310544369,0.048420185
20,27,5,0,12,22,0.137650418,0.341829045,0.275154216,0.048473359
20,27,5,0,12,24,0.142504392,0.313243114,0.438669531,0.047972351
20,27,5,0,14,20,0.176767606,0.40075199,0.41550524,0.048733114
20,27,5,0,14,22,0.111942731,0.341304854,0.351818674,0.047993642
20,27,5,0,14,24,0.11555757,0.324040854,0.388776271,0.048242436
20,27,5,0,16,20,0.172727905,0.325474225,0.223172983,0.04794889
20,27,5,0,16,22,0.118816556,0.33300205,0.286240409,0.047930609
20,27,5,0,16,24,0.112230102,0.325904866,0.73170526,0.048117124
20,27,5,0.1,12,20,0.16696832,0.326420952,0.220036056,0.048188028
20,27,5,0.1,12,22,0.137650418,0.341829045,0.248255487,0.048016626
20,27,5,0.1,12,24,0.142504392,0.313243114,0.529428565,0.048358116
20,27,5,0.1,14,20,0.176767606,0.40075199,0.322021673,0.0487129
20,27,5,0.1,14,22,0.111942731,0.341304854,0.356436624,0.048828934
20,27,5,0.1,14,24,0.11555757,0.324040854,0.30075437,0.047023655
20,27,5,0.1,16,20,0.172727905,0.325474225,0.23384321,0.047743039
20,27,5,0.1,16,22,0.118816556,0.33300205,0.284211368,0.046870107
20,27,5,0.1,16,24,0.112230102,0.325904866,0.387896898,0.046820639
20,27,5,0.15,12,20,0.16696832,0.326420952,0.228048776,0.04786519
20,27,5,0.15,12,22,0.137650418,0.341829045,0.296294865,0.047679941
20,27,5,0.15,12,24,0.142504392,0.313243114,0.313286347,0.04744837
20,27,5,0.15,14,20,0.176767606,0.40075199,0.386940903,0.047632426
20,27,5,0.15,14,22,0.111942731,0.341304854,0.239740159,0.048360746
20,27,5,0.15,14,24,0.11555757,0.324040854,0.273377968,0.047843415
20,27,5,0.15,16,20,0.172727905,0.325474225,0.258468812,0.047772974
20,27,5,0.15,16,22,0.118816556,0.33300205,0.325451158,0.047562854
20,27,5,0.15,16,24,0.112230102,0.325904866,0.229309462,0.048083895
20,27,5,0.2,12,20,0.16696832,0.326420952,0.230932327,0.05017551
20,27,5,0.2,12,22,0.137650418,0.341829045,0.402740383,0.047333275
20,27,5,0.2,12,24,0.142504392,0.313243114,0.295855892,0.048381037
20,27,5,0.2,14,20,0.176767606,0.40075199,0.337917411,0.049376603
20,27,5,0.2,14,22,0.111942731,0.341304854,0.225986797,0.050710723
20,27,5,0.2,14,24,0.11555757,0.324040854,0.274771645,0.05066146
20,27,5,0.2,16,20,0.172727905,0.325474225,0.241364431,0.049055801
20,27,5,0.2,16,22,0.118816556,0.33300205,0.249451477,0.04921963
20,27,5,0.2,16,24,0.112230102,0.325904866,0.33879612,0.047980833
20,27,6,0,12,20,0.16696832,0.326420952,0.3646815,0.055633521
20,27,6,0,12,22,0.137650418,0.341829045,0.402255184,0.055279059
20,27,6,0,12,24,0.142504392,0.313243114,0.325705632,0.055461576
20,27,6,0,14,20,0.176767606,0.40075199,0.229632489,0.056427254
20,27,6,0,14,22,0.111942731,0.341304854,0.490663975,0.057465732
20,27,6,0,14,24,0.11555757,0.324040854,0.321731432,0.055843587
20,27,6,0,16,20,0.172727905,0.325474225,0.258321436,0.055743649
20,27,6,0,16,22,0.118816556,0.33300205,0.237540061,0.056262395
20,27,6,0,16,24,0.112230102,0.325904866,0.284786282,0.055166422
20,27,6,0.1,12,20,0.16696832,0.326420952,0.248580307,0.055158812
20,27,6,0.1,12,22,0.137650418,0.341829045,0.31216224,0.055256221
20,27,6,0.1,12,24,0.142504392,0.313243114,0.420891745,0.05587276
20,27,6,0.1,14,20,0.176767606,0.40075199,0.433203491,0.057951505
20,27,6,0.1,14,22,0.111942731,0.341304854,0.256196869,0.05741136
20,27,6,0.1,14,24,0.11555757,0.324040854,0.311887384,0.057338077
20,27,6,0.1,16,20,0.172727905,0.325474225,0.233365089,0.056890003
20,27,6,0.1,16,22,0.118816556,0.33300205,0.333939794,0.056278906
20,27,6,0.1,16,24,0.112230102,0.325904866,0.298208666,0.05626876
20,27,6,0.15,12,20,0.16696832,0.326420952,0.227440188,0.056953077
20,27,6,0.15,12,22,0.137650418,0.341829045,0.278354713,0.056229837
20,27,6,0.15,12,24,0.142504392,0.313243114,0.250184945,0.056380908
20,27,6,0.15,14,20,0.176767606,0.40075199,0.278045473,0.057018575
20,27,6,0.15,14,22,0.111942731,0.341304854,0.311812276,0.05648744
20,27,6,0.15,14,24,0.11555757,0.324040854,0.319717702,0.057350911
20,27,6,0.15,16,20,0.172727905,0.325474225,0.263422687,0.056703114
20,27,6,0.15,16,22,0.118816556,0.33300205,0.29214961,0.056290392
20,27,6,0.15,16,24,0.112230102,0.325904866,0.47329933,0.054963146
20,27,6,0.2,12,20,0.16696832,0.326420952,0.427538625,0.056439949
20,27,6,0.2,12,22,0.137650418,0.341829045,0.37385961,0.0558604
20,27,6,0.2,12,24,0.142504392,0.313243114,0.309380549,0.055646119
20,27,6,0.2,14,20,0.176767606,0.40075199,0.298878777,0.056346358
20,27,6,0.2,14,22,0.111942731,0.341304854,0.307514969,0.055919694
20,27,6,0.2,14,24,0.11555757,0.324040854,0.343687677,0.061207343
20,27,6,0.2,16,20,0.172727905,0.325474225,0.313901373,0.061322033
20,27,6,0.2,16,22,0.118816556,0.33300205,0.273567476,0.062089389
20,27,6,0.2,16,24,0.112230102,0.325904866,0.267471388,0.062332767
20,27,7,0,12,20,0.16696832,0.326420952,0.376404342,0.065020711
20,27,7,0,12,22,0.137650418,0.341829045,0.275522553,0.064328506
20,27,7,0,12,24,0.142504392,0.313243114,0.257381591,0.063048419
20,27,7,0,14,20,0.176767606,0.40075199,0.296155028,0.063972679
20,27,7,0,14,22,0.111942731,0.341304854,0.250035147,0.065413772
20,27,7,0,14,24,0.11555757,0.324040854,0.252692265,0.064695127
20,27,7,0,16,20,0.172727905,0.325474225,0.240482534,0.064456791
20,27,7,0,16,22,0.118816556,0.33300205,0.25878729,0.062676655
20,27,7,0,16,24,0.112230102,0.325904866,0.264486404,0.06289833
20,27,7,0.1,12,20,0.16696832,0.326420952,0.371836896,0.063286457
20,27,7,0.1,12,22,0.137650418,0.341829045,0.228642818,0.063738296
20,27,7,0.1,12,24,0.142504392,0.313243114,0.224696424,0.063725403
20,27,7,0.1,14,20,0.176767606,0.40075199,0.257979882,0.065286978
20,27,7,0.1,14,22,0.111942731,0.341304854,0.300332083,0.06498593
20,27,7,0.1,14,24,0.11555757,0.324040854,0.255297895,0.064199021
20,27,7,0.1,16,20,0.172727905,0.325474225,0.4227053,0.065229025
20,27,7,0.1,16,22,0.118816556,0.33300205,0.30044198,0.064197428
20,27,7,0.1,16,24,0.112230102,0.325904866,0.277732372,0.064743742
20,27,7,0.15,12,20,0.16696832,0.326420952,0.36883663,0.063993244
20,27,7,0.15,12,22,0.137650418,0.341829045,0.298339894,0.063375118
20,27,7,0.15,12,24,0.142504392,0.313243114,0.258798751,0.06778189
20,27,7,0.15,14,20,0.176767606,0.40075199,0.420528159,0.065686739
20,27,7,0.15,14,22,0.111942731,0.341304854,0.250022273,0.066627526
24,23,6,0,16,24,0.19819001,0.428108529,0.284635026,0.059232108
24,23,6,0,16,30,0.098410699,0.34297496,0.370807319,0.059524778
24,23,6,0,20,24,0.100842579,0.338872486,0.313256403,0.059619634
24,23,6,0,20,30,0.102071414,0.347847564,0.311156928,0.059615623
24,23,6,0.1,16,24,0.19819001,0.428108529,0.263259349,0.059510102
24,23,6,0.1,16,30,0.098410699,0.34297496,0.230730906,0.061342602
24,23,6,0.1,20,24,0.100842579,0.338872486,0.24032453,0.06147244
24,23,6,0.1,20,30,0.102071414,0.347847564,0.254554552,0.060148588
24,23,7,0,16,24,0.19819001,0.428108529,0.318635691,0.0697981
24,23,7,0,16,30,0.098410699,0.34297496,0.287485657,0.068805949
24,23,7,0,20,24,0.100842579,0.338872486,0.35367359,0.069537747
24,23,7,0,20,30,0.102071414,0.347847564,0.32424789,0.069435792
24,23,7,0.1,16,24,0.19819001,0.428108529,0.372458951,0.070533837
24,23,7,0.1,16,30,0.098410699,0.34297496,0.234571481,0.070677714
24,23,7,0.1,20,24,0.100842579,0.338872486,0.249255916,0.070761496
24,23,7,0.1,20,30,0.102071414,0.347847564,0.24335401,0.070921464
24,25,6,0,16,24,0.159754115,0.342920588,0.427400129,0.060564226
24,25,6,0,16,30,0.10171837,0.338366592,0.282379179,0.06012301
24,25,6,0,20,24,0.145716737,0.336960385,0.267886231,0.060532545
24,25,6,0,20,30,0.124291314,0.335330305,0.311912909,0.061548925
24,25,6,0.1,16,24,0.159754115,0.342920588,0.350656668,0.062973581
24,25,6,0.1,16,30,0.10171837,0.338366592,0.226176207,0.063902884
24,25,6,0.1,20,24,0.145716737,0.336960385,0.259952126,0.064309314
24,25,6,0.1,20,30,0.124291314,0.335330305,0.507144048,0.062845552
24,25,7,0,16,24,0.159754115,0.342920588,0.23629211,0.071139843
24,25,7,0,16,30,0.10171837,0.338366592,0.369834531,0.071410374
24,25,7,0,20,24,0.145716737,0.336960385,0.227414957,0.077458117
24,25,7,0,20,30,0.124291314,0.335330305,0.286407744,0.077978873
24,25,7,0.1,16,24,0.159754115,0.342920588,0.307236702,0.077373153
24,25,7,0.1,16,30,0.10171837,0.338366592,0.303641697,0.07353847
24,25,7,0.1,20,24,0.145716737,0.336960385,0.329196435,0.072609569
24,25,7,0.1,20,30,0.124291314,0.335330305,0.266959342,0.072762454
